gene,mean_lesion,mean_internal_control,positive_fraction_lesion,positive_fraction_internal_control,log2fc_lesion_vs_internal_control,abs_log2fc,direction,positive_fraction_higher_group
PABPC1L2B-AS1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
PABPC1L2B,0.0033783783783783786,0.006276150627615063,0.0033783783783783786,0.006276150627615063,-0.8935488612010801,0.8935488612010801,internal_control,0.006276150627615063
PABPC1L2A,0.0033783783783783786,0.0048814504881450485,0.0022522522522522522,0.0048814504881450485,-0.5309788474933339,0.5309788474933339,internal_control,0.0048814504881450485
AL662864.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
NAP1L2,0.2331081081081075,0.1569037656903768,0.18806306306306259,0.14435146443514668,0.5711192056282574,0.5711192056282574,lesion,0.18806306306306259
CDX4,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
CHIC1,0.4301801801801789,0.34518828451882705,0.27027027027026895,0.25662482566248285,0.31755755459483265,0.31755755459483265,lesion,0.27027027027026895
TSIX,0.3941441441441427,0.24686192468619295,0.2590090090090078,0.1847977684797772,0.6750190019173082,0.6750190019173082,lesion,0.2590090090090078
XIST,4.208333333333352,4.092747559274743,0.7871621621621697,0.8821478382147913,0.040179297945558246,0.040179297945558246,lesion,0.7871621621621697
FTX,5.393018018018018,6.529288702928848,0.8096846846846931,0.9184100418410132,-0.2758329800060074,0.2758329800060074,internal_control,0.9184100418410132
JPX,1.3231981981982008,1.1157601115760039,0.5777027027027021,0.5899581589958109,0.24600229382674213,0.24600229382674213,lesion,0.5777027027027021
AL353804.1,0.0,0.0020920502092050207,0.0,0.0020920502092050207,-20.996486735613576,20.996486735613576,internal_control,0.0020920502092050207
AL353804.2,0.0,0.000697350069735007,0.0,0.000697350069735007,-19.41152561410756,19.41152561410756,internal_control,0.000697350069735007
Z83843.1,0.1981981981981979,0.170850767085077,0.1509009009009008,0.1373779637377966,0.21420712082139073,0.21420712082139073,lesion,0.1509009009009008
ZCCHC13,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
SLC16A2,0.15090090090090083,0.15829846582984683,0.11486486486486502,0.13458856345885656,-0.06904585403456558,0.06904585403456558,internal_control,0.13458856345885656
RLIM,0.19819819819819776,0.15620641562064183,0.1666666666666664,0.1373779637377966,0.3434901369747139,0.3434901369747139,lesion,0.1666666666666664
NEXMIF,0.39414414414414295,0.41213389121338684,0.23873873873873774,0.2914923291492319,-0.06438976583362716,0.06438976583362716,internal_control,0.2914923291492319
ABCB7,0.24211711711711653,0.17503486750348707,0.19481981981981927,0.1534170153417018,0.46806273570681745,0.46806273570681745,lesion,0.19481981981981927
UPRT,0.1193693693693695,0.07252440725244076,0.09909909909909922,0.0655509065550907,0.7188941709673351,0.7188941709673351,lesion,0.09909909909909922
ZDHHC15,0.11486486486486498,0.0829846582984659,0.08558558558558568,0.07670850767085084,0.4690210161902031,0.4690210161902031,lesion,0.08558558558558568
MAGEE2,0.0,0.000697350069735007,0.0,0.000697350069735007,-19.41152561410756,19.41152561410756,internal_control,0.000697350069735007
AL451105.2,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
PBDC1,0.0349099099099099,0.011854951185495118,0.030405405405405393,0.011854951185495118,1.558146831119001,1.558146831119001,lesion,0.030405405405405393
MAGEE1,0.07207207207207213,0.07601115760111582,0.0664414414414415,0.07252440725244079,-0.07677088138777687,0.07677088138777687,internal_control,0.07252440725244079
AC233296.1,0.25675675675675663,0.24407252440725288,0.11148648648648664,0.16666666666666696,0.0730923443921982,0.0730923443921982,lesion,0.11148648648648664
FGF16,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
ATRX,1.6295045045045113,1.523709902370979,0.6430180180180199,0.6722454672245453,0.09684508443410683,0.09684508443410683,lesion,0.6430180180180199
MAGT1,0.12049549549549567,0.08786610878661097,0.11036036036036051,0.07810320781032086,0.45560050080680675,0.45560050080680675,lesion,0.11036036036036051
COX7B,0.44481981981981766,0.172245467224547,0.3288288288288269,0.1527196652719668,1.3687550486990931,1.3687550486990931,lesion,0.3288288288288269
ATP7A,0.03490990990990991,0.023012552301255214,0.03378378378378378,0.023012552301255214,0.6012156120147971,0.6012156120147971,lesion,0.03378378378378378
PGK1,0.4110360360360341,0.30264993026499215,0.3063063063063046,0.24546722454672296,0.44161486241771836,0.44161486241771836,lesion,0.3063063063063046
PGAM4,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
TAF9B,0.04954954954954958,0.025801952580195242,0.04617117117117119,0.024407252440725224,0.941391668562177,0.941391668562177,lesion,0.04617117117117119
CYSLTR1,0.02364864864864864,0.009762900976290097,0.018018018018018018,0.008368200836820083,1.276375856305159,1.276375856305159,lesion,0.018018018018018018
RTL3,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
LPAR4,0.019144144144144146,0.014644351464435146,0.016891891891891893,0.01394700139470014,0.3865588376675178,0.3865588376675178,lesion,0.016891891891891893
P2RY10,0.0011261261261261261,0.0,0.0011261261261261261,0.0,20.102938268748783,20.102938268748783,lesion,0.0011261261261261261
GPR174,0.0045045045045045045,0.0,0.0033783783783783786,0.0,22.10293730791442,22.10293730791442,lesion,0.0033783783783783786
ITM2A,0.04279279279279279,0.07043235704323571,0.03490990990990991,0.05369595536959556,-0.7188705137263183,0.7188705137263183,internal_control,0.05369595536959556
TBX22,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
TENT5D,0.0,0.0048814504881450485,0.0,0.0048814504881450485,-22.218878762888313,22.218878762888313,internal_control,0.0048814504881450485
BRWD3,0.36711711711711587,0.3514644351464419,0.25337837837837723,0.27126917712691745,0.06286167290794598,0.06286167290794598,lesion,0.25337837837837723
AL391294.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
HMGN5,0.14864864864864868,0.07880055788005584,0.11936936936936954,0.07182705718270578,0.9156285906922839,0.9156285906922839,lesion,0.11936936936936954
SH3BGRL,0.5630630630630624,0.34309623430962194,0.34797297297297086,0.2691771269177125,0.7146832200319486,0.7146832200319486,lesion,0.34797297297297086
AL445213.2,0.020270270270270264,0.023709902370990226,0.015765765765765768,0.020920502092050198,-0.22612438713105812,0.22612438713105812,internal_control,0.020920502092050198
POU3F4,0.014639639639639643,0.0048814504881450485,0.013513513513513516,0.0048814504881450485,1.584498041436099,1.584498041436099,lesion,0.013513513513513516
CYLC1,0.0,0.001394700139470014,0.0,0.001394700139470014,-20.41152457969633,20.41152457969633,internal_control,0.001394700139470014
RPS6KA6,0.1362612612612613,0.23082287308228772,0.09234234234234245,0.1785216178521621,-0.7604107228433399,0.7604107228433399,internal_control,0.1785216178521621
HDX,0.17454954954954946,0.2043235704323574,0.11599099099099115,0.15829846582984686,-0.22721900559180352,0.22721900559180352,internal_control,0.15829846582984686
APOOL,0.18018018018017995,0.12412831241283141,0.14639639639639634,0.11366806136680631,0.5376081026571065,0.5376081026571065,lesion,0.14639639639639634
SATL1,0.019144144144144143,0.038354253835425366,0.018018018018018018,0.038354253835425366,-1.0024833921779168,1.0024833921779168,internal_control,0.038354253835425366
AC003001.1,0.0011261261261261261,0.000697350069735007,0.0011261261261261261,0.000697350069735007,0.6914126546412209,0.6914126546412209,lesion,0.0011261261261261261
ZNF711,0.14527027027027029,0.12552301255230142,0.12274774774774792,0.11227336122733629,0.21078759988301604,0.21078759988301604,lesion,0.12274774774774792
POF1B,0.00563063063063063,0.006276150627615063,0.00563063063063063,0.005578800557880056,-0.15658343784992626,0.15658343784992626,internal_control,0.005578800557880056
CHM,0.5675675675675665,0.4748953974895363,0.32432432432432245,0.32635983263598095,0.2571823773436215,0.2571823773436215,lesion,0.32432432432432245
DACH2,0.09121621621621627,0.10878661087866118,0.05630630630630635,0.08507670850767095,-0.25413877107130967,0.25413877107130967,internal_control,0.08507670850767095
KLHL4,0.19144144144144135,0.254532775453278,0.10923423423423438,0.1785216178521621,-0.4109482734099354,0.4109482734099354,internal_control,0.1785216178521621
Z83818.2,0.0033783783783783786,0.000697350069735007,0.0011261261261261261,0.000697350069735007,2.2763743012874187,2.2763743012874187,lesion,0.0011261261261261261
CPXCR1,0.0,0.000697350069735007,0.0,0.000697350069735007,-19.41152561410756,19.41152561410756,internal_control,0.000697350069735007
AL121872.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
TGIF2LX,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
AL121823.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
PABPC5-AS1,0.0033783783783783786,0.003486750348675035,0.0033783783783783786,0.003486750348675035,-0.045552138541616743,0.045552138541616743,internal_control,0.003486750348675035
PABPC5,0.010135135135135136,0.005578800557880056,0.010135135135135136,0.005578800557880056,0.8613383275369519,0.8613383275369519,lesion,0.010135135135135136
PCDH11X,0.4695945945945944,0.6450488145048803,0.13851351351351354,0.323570432357041,-0.4579925387715633,0.4579925387715633,internal_control,0.323570432357041
NAP1L3,0.27364864864864774,0.1875871687587172,0.211711711711711,0.1610878661087869,0.5447635809822211,0.5447635809822211,lesion,0.211711711711711
FAM133A,0.05292792792792796,0.06555090655509067,0.04279279279279281,0.055788005578800585,-0.30858655239924637,0.30858655239924637,internal_control,0.055788005578800585
AL022151.1,0.013513513513513518,0.03347280334728032,0.007882882882882882,0.030683403068340272,-1.3085864939892848,1.3085864939892848,internal_control,0.030683403068340272
DIAPH2,0.8795045045045063,0.967921896792187,0.3277027027027008,0.4686192468619171,-0.1381996719346337,0.1381996719346337,internal_control,0.4686192468619171
RPA4,0.00563063063063063,0.0048814504881450485,0.00563063063063063,0.0048814504881450485,0.20598657585781963,0.20598657585781963,lesion,0.00563063063063063
DIAPH2-AS1,0.058558558558558585,0.04393305439330542,0.04954954954954958,0.03974895397489538,0.41457322879128106,0.41457322879128106,lesion,0.04954954954954958
AL157778.1,0.0045045045045045045,0.002789400278940028,0.0045045045045045045,0.002789400278940028,0.6914132454239831,0.6914132454239831,lesion,0.0045045045045045045
PCDH19,0.17792792792792775,0.25523012552301294,0.12500000000000017,0.2008368200836824,-0.5205056452993596,0.5205056452993596,internal_control,0.2008368200836824
TNMD,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
TSPAN6,0.03941441441441443,0.01743375174337517,0.037162162162162164,0.01743375174337517,1.1768402233722897,1.1768402233722897,lesion,0.037162162162162164
SRPX2,0.015765765765765768,0.008368200836820083,0.014639639639639643,0.008368200836820083,0.9138057827942825,0.9138057827942825,lesion,0.014639639639639643
SYTL4,0.09121621621621628,0.06066945606694563,0.07545045045045053,0.05509065550906558,0.5883199414243139,0.5883199414243139,lesion,0.07545045045045053
CSTF2,0.030405405405405393,0.016736401673640166,0.029279279279279268,0.016736401673640166,0.8613384050417207,0.8613384050417207,lesion,0.029279279279279268
NOX1,0.0045045045045045045,0.002789400278940028,0.0033783783783783786,0.002789400278940028,0.6914132454239831,0.6914132454239831,lesion,0.0033783783783783786
XKRX,0.009009009009009009,0.00697350069735007,0.007882882882882882,0.00697350069735007,0.3694853007211228,0.3694853007211228,lesion,0.007882882882882882
ARL13A,0.0011261261261261261,0.001394700139470014,0.0011261261261261261,0.001394700139470014,-0.3085863109475471,0.3085863109475471,internal_control,0.001394700139470014
TRMT2B,0.033783783783783786,0.053695955369595545,0.029279279279279268,0.049511854951185506,-0.6684824868986644,0.6684824868986644,internal_control,0.049511854951185506
TRMT2B-AS1,0.0011261261261261261,0.005578800557880056,0.0011261261261261261,0.005578800557880056,-2.308585535138637,2.308585535138637,internal_control,0.005578800557880056
TMEM35A,0.09121621621621633,0.10739191073919122,0.07882882882882891,0.09902370990237112,-0.23552309307619224,0.23552309307619224,internal_control,0.09902370990237112
CENPI,0.04842342342342344,0.018828451882845182,0.03941441441441442,0.018828451882845182,1.3627906480606244,1.3627906480606244,lesion,0.03941441441441442
DRP2,0.061936936936936964,0.11854951185495136,0.051801801801801835,0.10878661087866125,-0.9366177691378348,0.9366177691378348,internal_control,0.10878661087866125
TAF7L,0.010135135135135136,0.018828451882845182,0.010135135135135136,0.018131101813110177,-0.8935489926465878,0.8935489926465878,internal_control,0.018131101813110177
TIMM8A,0.01238738738738739,0.011157601115760111,0.011261261261261262,0.011157601115760111,0.15084504815239028,0.15084504815239028,lesion,0.011261261261261262
BTK,0.014639639639639641,0.007670850767085077,0.013513513513513516,0.007670850767085077,0.9324214523277997,0.9324214523277997,lesion,0.013513513513513516
RPL36A,0.29391891891891797,0.19944211994421238,0.2353603603603594,0.17573221757322208,0.5594480998181135,0.5594480998181135,lesion,0.2353603603603594
GLA,0.028153153153153143,0.016736401673640166,0.027027027027027018,0.016736401673640166,0.7503070964488678,0.7503070964488678,lesion,0.027027027027027018
HNRNPH2,0.13738738738738743,0.1066945606694562,0.11261261261261277,0.10041841004184114,0.3647629342012296,0.3647629342012296,lesion,0.11261261261261277
ARMCX4,0.3490990990990979,0.315202231520222,0.24774774774774666,0.24686192468619297,0.14735888476642656,0.14735888476642656,lesion,0.24774774774774666
ARMCX1,0.0822072072072073,0.05090655509065552,0.07995495495495504,0.04672245467224547,0.6914134315612319,0.6914134315612319,lesion,0.07995495495495504
ARMCX6,0.037162162162162164,0.02789400278940025,0.03265765765765765,0.02789400278940025,0.41387945392388664,0.41387945392388664,lesion,0.03265765765765765
ARMCX3,0.2015765765765761,0.19386331938633228,0.17004504504504475,0.16039051603905188,0.05628814660778346,0.05628814660778346,lesion,0.17004504504504475
ARMCX3-AS1,0.0,0.000697350069735007,0.0,0.000697350069735007,-19.41152561410756,19.41152561410756,internal_control,0.000697350069735007
AC234775.3,0.007882882882882882,0.0048814504881450485,0.007882882882882882,0.0048814504881450485,0.691413329821604,0.691413329821604,lesion,0.007882882882882882
AC234775.4,0.0033783783783783786,0.002789400278940028,0.0033783783783783786,0.002789400278940028,0.2763758529045446,0.2763758529045446,lesion,0.0033783783783783786
ARMCX2,0.0630630630630631,0.06276150627615067,0.059684684684684734,0.05927475592747563,0.006915267969808612,0.006915267969808612,lesion,0.059684684684684734
NXF5,0.006756756756756756,0.009762900976290097,0.006756756756756756,0.009762900976290097,-0.5309789132389834,0.5309789132389834,internal_control,0.009762900976290097
ZMAT1,0.4628378378378362,0.328451882845187,0.3063063063063046,0.2419804741980479,0.49482477514535356,0.49482477514535356,lesion,0.3063063063063046
TCEAL2,0.31531531531531426,0.2105997210599725,0.23986486486486386,0.18340306834030717,0.5822917176966704,0.5822917176966704,lesion,0.23986486486486386
TCEAL6,0.10135135135135147,0.08019525801952586,0.08896396396396407,0.07252440725244079,0.3377764839819101,0.3377764839819101,lesion,0.08896396396396407
Z70719.1,0.0,0.002789400278940028,0.0,0.002789400278940028,-21.411524062490436,21.411524062490436,internal_control,0.002789400278940028
BEX5,0.22635135135135076,0.15829846582984683,0.1891891891891887,0.13389121338912155,0.5159166434997388,0.5159166434997388,lesion,0.1891891891891887
TCP11X1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
NXF2,0.0,0.000697350069735007,0.0,0.000697350069735007,-19.41152561410756,19.41152561410756,internal_control,0.000697350069735007
NXF2B,0.0,0.000697350069735007,0.0,0.000697350069735007,-19.41152561410756,19.41152561410756,internal_control,0.000697350069735007
TCP11X2,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
TMSB15A,0.00563063063063063,0.001394700139470014,0.00563063063063063,0.001394700139470014,2.0133407590498043,2.0133407590498043,lesion,0.00563063063063063
ARMCX5,0.03490990990990991,0.02510460251046023,0.03265765765765765,0.024407252440725224,0.47568473515524295,0.47568473515524295,lesion,0.03265765765765765
ARMCX5-GPRASP2,0.2556306306306303,0.250348675034868,0.16328828828828806,0.20292887029288742,0.03012189570058515,0.03012189570058515,lesion,0.16328828828828806
AL035427.1,0.07657657657657665,0.06345885634588565,0.0664414414414415,0.05369595536959556,0.2710816395090058,0.2710816395090058,lesion,0.0664414414414415
GPRASP1,0.17792792792792778,0.2105997210599725,0.14076576576576577,0.1778242677824271,-0.24321054753828264,0.24321054753828264,internal_control,0.1778242677824271
AL035427.2,0.0022522522522522522,0.0041841004184100415,0.0022522522522522522,0.0041841004184100415,-0.893548762616975,0.893548762616975,internal_control,0.0041841004184100415
GPRASP2,0.0788288288288289,0.054393305439330554,0.07094594594594601,0.050906555090655524,0.5352942322127415,0.5352942322127415,lesion,0.07094594594594601
ARMCX5-GPRASP2-1,0.010135135135135136,0.013249651324965132,0.006756756756756756,0.013249651324965132,-0.38658903618907636,0.38658903618907636,internal_control,0.013249651324965132
BHLHB9,0.0033783783783783786,0.002789400278940028,0.0033783783783783786,0.002789400278940028,0.2763758529045446,0.2763758529045446,lesion,0.0033783783783783786
LINC00630,0.22747747747747712,0.21408647140864756,0.16216216216216195,0.17224546722454703,0.08753007933671106,0.08753007933671106,lesion,0.16216216216216195
Z68871.1,0.03941441441441442,0.04463040446304044,0.03941441441441442,0.04044630404463039,-0.17930353642538588,0.17930353642538588,internal_control,0.04044630404463039
RAB40AL,0.0011261261261261261,0.001394700139470014,0.0011261261261261261,0.001394700139470014,-0.3085863109475471,0.3085863109475471,internal_control,0.001394700139470014
Z95624.1,0.0011261261261261261,0.000697350069735007,0.0011261261261261261,0.000697350069735007,0.6914126546412209,0.6914126546412209,lesion,0.0011261261261261261
Z93943.1,0.011261261261261262,0.016736401673640166,0.011261261261261262,0.016736401673640166,-0.571620921571707,0.571620921571707,internal_control,0.016736401673640166
